BRIDGE_ID,PERFORMANCE_MONTH,REGION,SCENARIO_ID,PREDICTED_FCF_USD,PREDICTED_ROCE_PCT,PREDICTED_SAFETY_STOCK_USD,PREDICTED_PIPELINE_STOCK_USD,LEAD_TIME_IMPACT_FCF,FORECAST_ERROR_IMPACT_SAFETY,BATCH_SIZE_IMPACT_CYCLE,FCF_LOWER_BOUND,FCF_UPPER_BOUND,ROCE_LOWER_BOUND,ROCE_UPPER_BOUND,MODEL_SOURCE
1022,2024-10-01,EUROPE,2,12313569.61,12.1,5029845.12,7405053.94,-150000,424000.0,898414.31,10273130.05,13898940.66,10.79,13.19,XGBOOST
1023,2024-10-01,EUROPE,3,11334885.16,8.91,4106560.82,8038130.7,-400000,424000.0,840275.39,9800802.23,13259908.9,8.09,9.89,PROPHET
1024,2024-10-01,EUROPE,4,12202628.33,11.91,5059920.44,6276751.56,100000,424000.0,804354.32,10509293.96,14218456.53,10.79,13.19,XGBOOST
1025,2024-10-01,EUROPE,5,13416815.97,18.77,4622854.89,7399029.0,-150000,556000.0,903276.78,11400732.36,15424520.26,16.89,20.65,PROPHET
1026,2024-10-01,EUROPE,6,12594107.98,18.94,5695292.92,8659725.76,-400000,556000.0,1113100.49,10515238.59,14226499.26,16.89,20.65,XGBOOST
1027,2024-10-01,EUROPE,7,11971047.86,15.85,4668622.92,9713966.88,-650000,556000.0,1154420.42,10072491.7,13627488.77,14.19,17.35,PROPHET
1028,2024-10-01,EUROPE,8,12891659.89,18.96,5957893.96,7549176.8,-150000,556000.0,1111532.81,10736612.03,14526004.51,16.89,20.65,PROPHET
1029,2024-10-01,EUROPE,9,7765033.82,21.72,3333168.39,4264877.58,-100000,388000.0,1185369.36,6577672.69,8899204.22,19.51,23.85,PROPHET
1030,2024-10-01,EUROPE,10,7255041.6,21.8,4148744.57,5013516.26,-350000,388000.0,1117248.47,6099296.49,8251989.37,19.51,23.85,XGBOOST
1031,2024-10-01,EUROPE,11,6958114.32,18.77,3352525.37,5719527.12,-600000,388000.0,1154835.6,5860108.39,7928381.94,16.81,20.55,XGBOOST
1032,2024-10-01,EUROPE,12,7116292.86,21.38,4181198.84,4134056.2,-100000,388000.0,1435459.83,6218890.54,8413793.08,19.51,23.85,XGBOOST
1033,2024-10-01,ASIA_PACIFIC,1,4975751.77,20.9,7544447.22,7964286.68,100000,446000.0,867370.07,4289160.32,5802981.61,18.94,23.16,XGBOOST
1034,2024-10-01,ASIA_PACIFIC,2,4674931.19,21.17,9147427.18,9338125.38,-150000,446000.0,983646.95,3927967.87,5314309.48,18.94,23.16,XGBOOST
1035,2024-10-01,ASIA_PACIFIC,3,4439502.38,18.11,7704572.12,10457128.73,-400000,446000.0,846850.4,3747371.65,5069973.41,16.24,19.86,XGBOOST
1036,2024-10-01,ASIA_PACIFIC,4,4579423.66,20.72,9096079.02,7824067.72,100000,446000.0,964824.22,4018265.99,5436477.51,18.94,23.16,XGBOOST
1037,2024-10-01,ASIA_PACIFIC,5,12297950.84,23.97,9056234.34,6487380.64,-150000,316000.0,791771.07,10522591.1,14236446.78,21.64,26.46,XGBOOST
1038,2024-10-01,ASIA_PACIFIC,6,11585132.95,24.23,11197054.07,7619897.15,-400000,316000.0,771152.21,9705302.47,13130703.34,21.64,26.46,XGBOOST
1039,2024-10-01,ASIA_PACIFIC,7,11039894.78,21.15,9201860.94,8569209.23,-650000,316000.0,564224.58,9296658.16,12577831.62,18.94,23.16,PROPHET
1040,2024-10-01,ASIA_PACIFIC,8,11300336.19,23.68,11161675.55,6329850.93,-150000,316000.0,818499.98,9909624.63,13407139.2,21.64,26.46,XGBOOST
1041,2024-10-01,ASIA_PACIFIC,9,14456636.82,27.27,3760330.94,3388730.76,-100000,322000.0,1050894.3,12104923.91,16377249.99,24.36,29.78,XGBOOST
1042,2024-10-01,ASIA_PACIFIC,10,13367129.09,27.24,4631906.95,3942277.94,-350000,322000.0,824197.58,11224565.8,15186177.26,24.36,29.78,PROPHET
1043,2024-10-01,ASIA_PACIFIC,11,12429530.2,23.83,3628942.78,4360435.37,-600000,322000.0,743645.39,10784386.75,14590640.9,21.66,26.48,XGBOOST
1044,2024-10-01,ASIA_PACIFIC,12,13398572.93,27.0,4770352.23,3321908.64,-100000,322000.0,1023579.72,11444655.33,15483945.45,24.36,29.78,XGBOOST
1045,2024-10-01,LATAM,1,9125230.99,9.59,3435180.48,2204986.23,100000,376000.0,783912.52,7592186.84,10271782.19,8.54,10.44,PROPHET
1046,2024-10-01,LATAM,2,7965143.13,9.37,3869495.07,2401883.28,-150000,376000.0,970875.26,6952844.79,9406790.0,8.54,10.44,XGBOOST
1047,2024-10-01,LATAM,3,7864104.85,6.52,3388445.47,2796412.88,-400000,376000.0,900296.3,6633173.76,8974293.91,5.84,7.14,XGBOOST
1048,2024-10-01,LATAM,4,8550442.59,9.59,4216663.75,2205383.95,100000,376000.0,1006024.55,7112680.3,9623038.05,8.54,10.44,XGBOOST
1049,2024-10-01,LATAM,5,10373609.22,20.58,8384863.59,6957431.1,-150000,298000.0,1028146.07,8792090.5,11895181.26,18.5,22.61,XGBOOST
1050,2024-10-01,LATAM,6,9544807.5,20.55,10125608.84,7981741.61,-400000,298000.0,1009746.84,8109209.68,10971283.69,18.5,22.61,XGBOOST
1051,2024-10-01,LATAM,7,9229912.77,17.64,8444220.14,9108687.69,-650000,298000.0,1092090.53,7767769.27,10509334.9,15.8,19.31,XGBOOST
1052,2024-10-01,LATAM,8,9468478.52,20.26,10265248.04,6743179.48,-150000,298000.0,873433.58,8279929.88,11202258.08,18.5,22.61,XGBOOST
1053,2024-10-01,LATAM,9,16137198.19,25.89,6700804.69,1930137.35,-100000,390000.0,873076.83,13547141.55,18328485.62,23.16,28.3,PROPHET
1054,2024-10-01,LATAM,10,15040351.28,25.96,8319930.4,2263379.43,-350000,390000.0,826481.72,12561894.89,16995504.85,23.16,28.3,XGBOOST
1055,2024-10-01,LATAM,11,13898431.41,22.49,6477855.03,2487890.23,-600000,390000.0,990422.84,12069271.56,16329014.46,20.46,25.0,PROPHET
1056,2024-10-01,LATAM,12,15515006.55,26.11,8818280.23,1962778.94,-100000,390000.0,841832.9,12808206.55,17328750.04,23.16,28.3,XGBOOST
1057,2024-11-01,NORTH_AMERICA,1,9328079.37,3.95,5053665.31,5463312.22,100000,382000.0,1325145.79,7771652.68,10514588.92,3.52,4.3,PROPHET
1058,2024-11-01,NORTH_AMERICA,2,8597822.0,3.96,6011152.05,6284178.86,-150000,382000.0,1535192.43,7117197.71,9629149.85,3.52,4.3,XGBOOST
1059,2024-11-01,NORTH_AMERICA,3,8078128.38,0.92,5009224.63,6962488.98,-400000,382000.0,1429911.52,6789970.23,9186430.32,0.82,1.0,XGBOOST
1060,2024-11-01,NORTH_AMERICA,4,8414936.71,3.88,5972274.76,5260756.99,100000,382000.0,1652504.96,7280811.45,9850509.62,3.52,4.3,PROPHET
1061,2024-11-01,NORTH_AMERICA,5,8004767.72,20.31,5807317.57,4789516.25,-150000,356000.0,1526597.2,6598936.44,8927972.83,18.0,22.0,XGBOOST
1062,2024-11-01,NORTH_AMERICA,6,7282765.22,20.17,6934433.79,5433137.37,-400000,356000.0,1592630.59,6086397.69,8234538.05,18.0,22.0,XGBOOST
1063,2024-11-01,NORTH_AMERICA,7,6511970.73,16.57,5347306.94,5733166.32,-650000,356000.0,1158435.24,5830128.31,7887820.66,15.3,18.7,XGBOOST
1064,2024-11-01,NORTH_AMERICA,8,7267843.35,19.94,7072216.23,4617575.07,-150000,356000.0,1224767.85,6214532.38,8407896.75,18.0,22.0,XGBOOST
1065,2024-11-01,NORTH_AMERICA,9,7191832.37,22.54,3018337.04,2150135.29,-100000,366000.0,567437.43,5905710.88,7990079.42,19.93,24.36,PROPHET
1066,2024-11-01,NORTH_AMERICA,10,6645280.23,22.5,3715389.62,2499647.87,-350000,366000.0,489564.48,5476204.63,7408982.74,19.93,24.36,XGBOOST
1067,2024-11-01,NORTH_AMERICA,11,6214086.82,19.19,2927332.83,2780410.33,-600000,366000.0,694192.87,5261451.51,7118434.4,17.24,21.06,XGBOOST
1068,2024-11-01,NORTH_AMERICA,12,6469297.18,21.98,3716365.2,2045703.45,-100000,366000.0,640717.69,5583581.19,7554256.91,19.93,24.36,PROPHET
1069,2024-11-01,EUROPE,1,11167240.31,12.21,8797175.12,3697480.24,100000,294000.0,1131578.11,9374128.44,12682644.36,10.92,13.34,XGBOOST
1070,2024-11-01,EUROPE,2,9937213.54,12.03,10102224.55,4106018.69,-150000,294000.0,1483306.27,8584728.15,11614632.2,10.92,13.34,PROPHET
1071,2024-11-01,EUROPE,3,9684113.66,9.15,8731779.63,4718564.11,-400000,294000.0,1471500.51,8190028.01,11080626.13,8.22,10.04,XGBOOST
1072,2024-11-01,EUROPE,4,10501370.27,12.23,10837223.47,3711415.44,100000,294000.0,1409146.86,8782078.22,11881635.24,10.92,13.34,PROPHET
1073,2024-11-01,EUROPE,5,9031533.71,18.84,3690361.78,4214342.72,-150000,470000.0,977891.12,7756921.74,10494658.83,17.05,20.83,XGBOOST
1074,2024-11-01,EUROPE,6,8383917.89,18.9,4496165.69,4877831.79,-400000,470000.0,937532.47,7154442.39,9679539.7,17.05,20.83,XGBOOST
1075,2024-11-01,EUROPE,7,8029396.21,15.91,3713523.33,5513030.77,-650000,470000.0,680676.66,6853202.71,9271980.13,14.35,17.53,PROPHET
1076,2024-11-01,EUROPE,8,8465866.12,18.8,4639828.87,4194741.76,-150000,470000.0,732714.48,7305062.22,9883319.48,17.05,20.83,XGBOOST
1077,2024-11-01,EUROPE,9,6212456.73,23.38,2666203.77,3456051.08,-100000,474000.0,874202.64,5332974.43,7215200.7,21.15,25.85,PROPHET
1078,2024-11-01,EUROPE,10,5784643.37,23.43,3307268.37,4048859.14,-350000,474000.0,1199115.24,4945121.75,6690458.83,21.15,25.85,XGBOOST
1079,2024-11-01,EUROPE,11,5582736.86,20.49,2689327.72,4648033.81,-600000,474000.0,918922.23,4751195.4,6428087.9,18.45,22.55,XGBOOST
1080,2024-11-01,EUROPE,12,5988744.25,23.61,3518024.29,3523805.17,-100000,474000.0,938235.61,5042084.92,6821644.3,21.15,25.85,PROPHET
1081,2024-11-01,ASIA_PACIFIC,1,11905492.15,11.84,4907863.18,3775571.19,100000,340000.0,901548.18,10219245.25,13826037.69,10.71,13.09,XGBOOST
1082,2024-11-01,ASIA_PACIFIC,2,10932713.96,11.86,5816049.58,4326728.01,-150000,340000.0,1068368.74,9358677.23,12661739.78,10.71,13.09,PROPHET
1083,2024-11-01,ASIA_PACIFIC,3,10628995.71,8.95,5015137.44,4960409.43,-400000,340000.0,857782.06,8928393.22,12079590.82,8.01,9.79,XGBOOST
1084,2024-11-01,ASIA_PACIFIC,4,11137748.09,11.83,6014744.28,3770216.59,100000,340000.0,1144547.0,9573819.23,12952814.25,10.71,13.09,PROPHET
1085,2024-11-01,ASIA_PACIFIC,5,6154688.8,19.86,6116999.51,6606650.0,-150000,426000.0,558550.18,5234777.02,7082345.38,17.88,21.86,XGBOOST
1086,2024-11-01,ASIA_PACIFIC,6,5583841.01,19.7,7283720.06,7473425.44,-400000,426000.0,680182.61,4828192.4,6532260.3,17.88,21.86,PROPHET
1087,2024-11-01,ASIA_PACIFIC,7,5461064.01,16.9,6143352.66,8625646.46,-650000,426000.0,520137.87,4624900.08,6257217.76,15.18,18.56,XGBOOST
1088,2024-11-01,ASIA_PACIFIC,8,6112191.74,20.41,8148026.78,6966869.27,-150000,426000.0,551568.58,4929838.55,6669781.57,17.88,21.86,XGBOOST
1089,2024-11-01,ASIA_PACIFIC,9,5433136.9,23.42,3075812.82,2935513.72,-100000,326000.0,1170207.24,4625622.85,6258195.62,21.1,25.78,XGBOOST
1090,2024-11-01,ASIA_PACIFIC,10,4962059.76,23.24,3742261.51,3373143.06,-350000,326000.0,1043628.67,4289213.91,5803054.12,21.1,25.78,XGBOOST
1091,2024-11-01,ASIA_PACIFIC,11,5016854.0,20.8,3187919.36,4056675.56,-600000,326000.0,1306090.47,4121009.44,5575483.37,18.4,22.48,XGBOOST
1092,2024-11-01,ASIA_PACIFIC,12,5112021.44,23.36,3961275.31,2921362.7,-100000,326000.0,1408963.65,4373316.15,5916839.49,21.1,25.78,XGBOOST
1093,2024-11-01,LATAM,1,12192918.7,14.11,9469628.02,5137078.88,100000,390000.0,1129212.41,10282992.6,13912284.1,12.65,15.46,XGBOOST
1094,2024-11-01,LATAM,2,10651760.42,13.78,10675830.04,5600492.83,-150000,390000.0,1148858.06,9417056.38,12740723.34,12.65,15.46,XGBOOST
1095,2024-11-01,LATAM,3,10559179.22,11.04,9386440.17,6546794.37,-400000,390000.0,1090062.58,8984088.27,12154942.95,9.94,12.16,XGBOOST
1096,2024-11-01,LATAM,4,11015060.44,13.85,11206933.84,4953692.45,100000,390000.0,987299.98,9633540.44,13033613.53,12.65,15.46,XGBOOST
1097,2024-11-01,LATAM,5,13459492.89,15.91,5154545.53,2985398.99,-150000,406000.0,1021004.48,11226931.83,15189378.36,14.18,17.34,XGBOOST
1098,2024-11-01,LATAM,6,12092981.16,15.7,6078310.95,3344402.35,-400000,406000.0,1041021.15,10354937.13,14009620.82,14.18,17.34,XGBOOST
1099,2024-11-01,LATAM,7,11612538.3,12.73,5033669.24,3790007.14,-650000,406000.0,1252049.35,9918939.77,13419742.05,11.48,14.04,PROPHET
1100,2024-11-01,LATAM,8,12364155.77,15.71,6351104.84,2912082.29,-150000,406000.0,1089270.35,10572935.8,14304560.2,14.18,17.34,XGBOOST
1101,2024-11-01,LATAM,9,16756101.83,21.0,3186817.98,6458474.28,-100000,372000.0,1085522.41,13637513.64,18450753.75,18.49,22.59,XGBOOST
1102,2024-11-01,LATAM,10,14829964.39,20.51,3757398.54,7191779.35,-350000,372000.0,1154819.43,12645694.47,17108880.75,18.49,22.59,XGBOOST
1103,2024-11-01,LATAM,11,14355835.78,17.58,3064639.25,8281152.28,-600000,372000.0,1063831.51,12149784.88,16437944.25,15.79,19.29,PROPHET
1104,2024-11-01,LATAM,12,14836099.51,20.31,3862220.91,6048337.64,-100000,372000.0,1080110.48,12893649.26,17444349.0,18.49,22.59,PROPHET
1105,2024-12-01,NORTH_AMERICA,1,7923458.49,18.15,8969527.49,7925222.71,100000,218000.0,1609338.85,6809609.64,9213001.28,16.42,20.08,XGBOOST
1106,2024-12-01,NORTH_AMERICA,2,7458947.12,18.4,10896507.6,9310446.66,-150000,218000.0,1413684.45,6236168.83,8437169.6,16.42,20.08,PROPHET
1107,2024-12-01,NORTH_AMERICA,3,7169849.56,15.44,9289884.93,10553504.86,-400000,218000.0,1301596.44,5949448.43,8049253.75,13.72,16.78,PROPHET
1108,2024-12-01,NORTH_AMERICA,4,7428294.13,18.16,11015863.66,7930843.48,100000,218000.0,1405725.76,6379529.04,8631127.52,16.42,20.08,XGBOOST
1109,2024-12-01,NORTH_AMERICA,5,4728951.12,19.12,3713763.12,2374272.17,-150000,448000.0,1335982.2,4062772.51,5496692.22,17.3,21.14,PROPHET
1110,2024-12-01,NORTH_AMERICA,6,4451154.33,19.31,4587857.09,2786440.6,-400000,448000.0,1108771.7,3747217.36,5069764.67,17.3,21.14,XGBOOST
1111,2024-12-01,NORTH_AMERICA,7,4152045.56,16.08,3690687.86,3067375.69,-650000,448000.0,1000027.2,3589439.79,4856300.89,14.6,17.84,XGBOOST
1112,2024-12-01,NORTH_AMERICA,8,4421476.99,19.05,4657360.71,2357211.42,-150000,448000.0,1395879.36,3826106.15,5176496.56,17.3,21.14,XGBOOST
1113,2024-12-01,NORTH_AMERICA,9,11753673.31,18.66,6084679.12,4318021.71,-100000,332000.0,664882.05,10119608.41,13691234.91,16.9,20.66,XGBOOST
1114,2024-12-01,NORTH_AMERICA,10,11140780.68,18.87,7683207.74,5149512.7,-350000,332000.0,566286.08,9383636.89,12695508.73,16.9,20.66,XGBOOST
1115,2024-12-01,NORTH_AMERICA,11,10407984.51,15.63,6047798.48,5722465.58,-600000,332000.0,605332.65,9015651.13,12197645.65,14.2,17.36,XGBOOST
1116,2024-12-01,NORTH_AMERICA,12,11105704.02,18.65,7869429.79,4315356.17,-100000,332000.0,667517.82,9567629.77,12944440.28,16.9,20.66,XGBOOST
1117,2024-12-01,EUROPE,1,10946653.21,10.66,9072052.98,5929066.19,100000,332000.0,1052744.17,9418976.2,12743320.74,9.66,11.8,XGBOOST
1118,2024-12-01,EUROPE,2,10240891.19,10.78,10952594.0,6922117.87,-150000,332000.0,1099151.96,8625799.26,11670198.99,9.66,11.8,XGBOOST
1119,2024-12-01,EUROPE,3,9579527.87,7.69,9086859.99,7635527.17,-400000,332000.0,1196772.19,8229210.78,11133638.12,6.96,8.5,PROPHET
1120,2024-12-01,EUROPE,4,10669541.1,10.88,11583629.03,6168566.89,100000,332000.0,859401.19,8824093.49,11938479.43,9.66,11.8,PROPHET
1121,2024-12-01,EUROPE,5,4774565.62,15.68,3237109.32,7893203.4,-150000,320000.0,985541.87,4046947.57,5475282.0,14.09,17.23,XGBOOST
1122,2024-12-01,EUROPE,6,4204199.5,15.33,3741059.98,8665910.59,-400000,320000.0,945867.71,3732621.54,5050017.38,14.09,17.23,XGBOOST
1123,2024-12-01,EUROPE,7,4031088.64,12.4,3093439.88,9805753.25,-650000,320000.0,1069978.2,3575458.53,4837385.07,11.39,13.93,PROPHET
1124,2024-12-01,EUROPE,8,4638431.1,15.93,4218108.45,8142467.39,-150000,320000.0,763134.15,3811203.05,5156333.54,14.09,17.23,XGBOOST
1125,2024-12-01,EUROPE,9,8127372.86,28.75,3530875.19,2326862.35,-100000,470000.0,619990.31,6987905.7,9454225.36,26.02,31.8,PROPHET
1126,2024-12-01,EUROPE,10,7673407.88,29.01,4441026.37,2764064.0,-350000,470000.0,516633.98,6479694.38,8766645.34,26.02,31.8,XGBOOST
1127,2024-12-01,EUROPE,11,7258302.14,25.79,3539434.13,3110003.63,-600000,470000.0,653850.32,6225588.72,8422855.32,23.32,28.5,PROPHET
1128,2024-12-01,EUROPE,12,7968071.24,29.27,4738255.72,2412865.21,-100000,470000.0,659080.08,6606747.21,8938540.34,26.02,31.8,PROPHET
1129,2024-12-01,ASIA_PACIFIC,1,9091522.17,12.64,6400171.9,7804318.55,100000,122000.0,1591055.11,7623277.53,10313846.07,11.3,13.81,XGBOOST
1130,2024-12-01,ASIA_PACIFIC,2,8516978.61,12.78,7737410.04,9123894.21,-150000,122000.0,1122301.21,6981317.32,9445311.67,11.3,13.81,PROPHET
1131,2024-12-01,ASIA_PACIFIC,3,7851059.38,9.56,6325994.52,9917829.31,-400000,122000.0,1507459.22,6660337.21,9011044.46,8.6,10.5,PROPHET
1132,2024-12-01,ASIA_PACIFIC,4,8619887.89,12.71,7949344.82,7898299.56,100000,122000.0,1273804.41,7141807.37,9662445.27,11.3,13.81,PROPHET
1133,2024-12-01,ASIA_PACIFIC,5,9398470.38,22.77,7702604.5,6087049.57,-150000,398000.0,1321870.79,7974067.01,10788443.6,20.48,25.02,PROPHET
1134,2024-12-01,ASIA_PACIFIC,6,8696264.89,22.81,9354079.08,7022534.5,-400000,398000.0,1176875.59,7354722.0,9950506.23,20.48,25.02,XGBOOST
1135,2024-12-01,ASIA_PACIFIC,7,8432369.69,19.92,7822145.56,8035973.29,-650000,398000.0,1328160.34,7045049.49,9531537.55,17.78,21.72,XGBOOST
1136,2024-12-01,ASIA_PACIFIC,8,8754282.64,22.65,9623302.05,6020543.74,-150000,398000.0,1234381.0,7509558.25,10159990.58,20.48,25.02,PROPHET
1137,2024-12-01,ASIA_PACIFIC,9,11649990.3,21.08,8081972.98,6139653.78,-100000,300000.0,1280229.84,9731978.38,13166794.28,18.81,22.99,XGBOOST
1138,2024-12-01,ASIA_PACIFIC,10,10929401.85,21.21,10100691.61,7246929.15,-350000,300000.0,1001870.49,9024198.14,12209209.24,18.81,22.99,PROPHET
1139,2024-12-01,ASIA_PACIFIC,11,9865895.72,17.61,7682365.41,7781443.79,-600000,300000.0,1003332.57,8670308.01,11730416.72,16.11,19.69,XGBOOST
1140,2024-12-01,ASIA_PACIFIC,12,10739905.34,20.82,10198243.79,5986570.72,-100000,300000.0,1256842.17,9201143.2,12448605.5,18.81,22.99,PROPHET
1141,2024-12-01,LATAM,1,13492058.47,7.84,5422194.07,8296941.9,100000,476000.0,674768.23,11323204.03,15319628.98,7.01,8.57,PROPHET
1142,2024-12-01,LATAM,2,12153131.73,7.78,6302894.95,9326621.22,-150000,476000.0,707816.79,10369671.06,14029554.96,7.01,8.57,XGBOOST
1143,2024-12-01,LATAM,3,11658545.83,4.79,5362739.99,10550528.15,-400000,476000.0,735264.15,9892904.57,13384517.95,4.31,5.27,XGBOOST
1144,2024-12-01,LATAM,4,11733472.52,7.56,6177291.36,7701937.56,100000,476000.0,871164.7,10608054.3,14352073.47,7.01,8.57,XGBOOST
1145,2024-12-01,LATAM,5,16899372.22,15.64,3841067.98,5182159.59,-150000,448000.0,1300099.59,14231636.55,19254567.09,14.01,17.13,XGBOOST
1146,2024-12-01,LATAM,6,15912434.57,15.81,4746854.36,6083987.36,-400000,448000.0,1234157.4,13126266.72,17759066.74,14.01,17.13,PROPHET
1147,2024-12-01,LATAM,7,14511713.19,12.45,3733326.22,6547840.37,-650000,448000.0,1075406.5,12573581.8,17011316.56,11.31,13.83,XGBOOST
1148,2024-12-01,LATAM,8,16318816.11,15.84,4975001.33,5313667.21,-150000,448000.0,1296161.76,13402609.18,18132941.83,14.01,17.13,XGBOOST
1149,2024-12-01,LATAM,9,8808417.57,19.0,5597844.04,6659201.41,-100000,256000.0,665797.73,7320880.16,9904720.21,16.91,20.67,PROPHET
1150,2024-12-01,LATAM,10,7809708.34,18.58,6611813.6,7428452.9,-350000,256000.0,640298.51,6788452.51,9184376.92,16.91,20.67,XGBOOST
1151,2024-12-01,LATAM,11,7860921.74,15.98,5607418.65,8894121.84,-600000,256000.0,621323.33,6522238.69,8824205.28,14.21,17.37,XGBOOST
1152,2024-12-01,LATAM,12,8100854.0,18.74,7046716.67,6477604.18,-100000,256000.0,741949.43,6921559.42,9364462.75,16.91,20.67,PROPHET
1153,2025-01-01,NORTH_AMERICA,1,7716914.47,16.72,9871884.36,5068773.95,100000,352000.0,898270.63,6820217.18,9227352.66,15.34,18.76,XGBOOST
1154,2025-01-01,NORTH_AMERICA,2,7338011.18,17.04,12114061.14,6014976.09,-150000,352000.0,748906.22,6245883.1,8450312.43,15.34,18.76,PROPHET
1155,2025-01-01,NORTH_AMERICA,3,7138031.88,14.18,10451541.97,6899660.2,-400000,352000.0,811033.08,5958716.06,8061792.32,12.65,15.46,XGBOOST
1156,2025-01-01,NORTH_AMERICA,4,7532918.62,17.07,12623922.81,5281485.74,100000,352000.0,919923.74,6389466.62,8644572.49,15.34,18.76,XGBOOST
1157,2025-01-01,NORTH_AMERICA,5,14935401.47,16.16,6944162.89,2939283.85,-150000,226000.0,1159091.99,12628408.18,17085493.42,14.51,17.73,XGBOOST
1158,2025-01-01,NORTH_AMERICA,6,14051714.4,16.33,8574724.34,3447985.27,-400000,226000.0,1046756.15,11647560.94,15758464.81,14.51,17.73,XGBOOST
1159,2025-01-01,NORTH_AMERICA,7,13093830.26,13.1,6890734.83,3791669.89,-650000,226000.0,1124117.6,11157137.33,15094950.5,11.81,14.43,XGBOOST
1160,2025-01-01,NORTH_AMERICA,8,14017625.74,16.14,8741794.45,2929304.91,-150000,226000.0,924256.89,11892772.75,16090221.96,14.51,17.73,XGBOOST
1161,2025-01-01,NORTH_AMERICA,9,10583234.71,17.38,7283792.62,6600397.28,-100000,362000.0,970484.67,8730958.04,11812472.65,15.41,18.83,XGBOOST
1162,2025-01-01,NORTH_AMERICA,10,9639381.21,17.22,8837942.81,7563801.23,-350000,362000.0,1209160.56,8095979.28,10953383.73,15.41,18.83,PROPHET
1163,2025-01-01,NORTH_AMERICA,11,9198339.3,14.16,7105835.99,8585516.36,-600000,362000.0,1096502.77,7778489.89,10523839.27,12.71,15.53,XGBOOST
1164,2025-01-01,NORTH_AMERICA,12,9470254.3,16.91,8921418.06,6247016.25,-100000,362000.0,1345938.65,8254723.97,11168155.96,15.41,18.83,XGBOOST
1165,2025-01-01,EUROPE,1,6426383.34,17.08,3544533.98,4972417.43,100000,280000.0,651723.2,5679119.16,7683514.16,15.67,19.15,PROPHET
1166,2025-01-01,EUROPE,2,6013391.07,17.26,4280228.79,5806530.35,-150000,280000.0,855681.52,5200877.55,7036481.39,15.67,19.15,XGBOOST
1167,2025-01-01,EUROPE,3,5902336.9,14.49,3726164.5,6720706.51,-400000,280000.0,716092.49,4961756.74,6712965.01,12.97,15.85,XGBOOST
1168,2025-01-01,EUROPE,4,6092154.14,17.18,4401878.8,5031592.19,100000,280000.0,749897.06,5320437.95,7198239.59,15.67,19.15,XGBOOST
1169,2025-01-01,EUROPE,5,9235283.88,12.5,7138801.53,4955456.84,-150000,372000.0,886250.64,7864719.75,10640503.19,11.26,13.76,XGBOOST
1170,2025-01-01,EUROPE,6,8760248.0,12.68,8887493.86,5860859.48,-400000,372000.0,1057744.63,7253867.73,9814056.34,11.26,13.76,XGBOOST
1171,2025-01-01,EUROPE,7,7926235.25,9.37,6934862.41,6258058.1,-650000,372000.0,1071012.71,6948441.72,9400832.91,8.56,10.46,PROPHET
1172,2025-01-01,EUROPE,8,8220057.59,12.16,8522618.52,4683535.31,-150000,372000.0,897625.44,7406580.73,10020668.05,11.26,13.76,XGBOOST
1173,2025-01-01,EUROPE,9,6400129.86,25.36,5098267.58,3937583.67,-100000,348000.0,648503.5,5485245.9,7421215.05,22.91,28.01,XGBOOST
1174,2025-01-01,EUROPE,10,6122001.26,25.75,6496660.04,4738858.35,-350000,348000.0,773353.47,5086318.93,6881490.32,22.91,28.01,PROPHET
1175,2025-01-01,EUROPE,11,5771137.56,22.5,5160144.64,5313831.53,-600000,348000.0,667609.03,4886855.44,6611627.95,20.21,24.71,PROPHET
1176,2025-01-01,EUROPE,12,6156051.88,25.57,6712266.88,4005923.26,-100000,348000.0,652847.43,5186050.67,7016421.5,22.91,28.01,XGBOOST
1177,2025-01-01,ASIA_PACIFIC,1,11661854.37,12.53,9365297.03,6097643.56,100000,342000.0,760052.23,9823475.58,13290584.61,11.22,13.72,XGBOOST
1178,2025-01-01,ASIA_PACIFIC,2,10375878.31,12.35,10753103.63,6770419.66,-150000,342000.0,694462.97,8996235.53,12171377.49,11.22,13.72,PROPHET
1179,2025-01-01,ASIA_PACIFIC,3,9902776.75,9.38,9102411.04,7619761.72,-400000,342000.0,668381.16,8582615.51,11611773.92,8.52,10.42,XGBOOST
1180,2025-01-01,ASIA_PACIFIC,4,10782372.34,12.44,11343392.21,6017863.65,100000,342000.0,680911.26,9203045.55,12451179.27,11.22,13.72,PROPHET
1181,2025-01-01,ASIA_PACIFIC,5,13814636.94,19.08,7299312.85,7129414.41,-150000,442000.0,1405676.15,11576980.92,15662974.19,17.05,20.83,XGBOOST
1182,2025-01-01,ASIA_PACIFIC,6,12047083.25,18.55,8354342.35,7751892.75,-400000,442000.0,1646347.84,10677797.94,14446432.5,17.05,20.83,XGBOOST
1183,2025-01-01,ASIA_PACIFIC,7,11703072.01,15.72,6999035.75,8886964.52,-650000,442000.0,1231760.88,10228206.45,13838161.66,14.35,17.53,XGBOOST
1184,2025-01-01,ASIA_PACIFIC,8,12644586.76,18.81,8961284.67,6929222.63,-150000,442000.0,1411504.7,10902593.68,14750567.93,17.05,20.83,XGBOOST
1185,2025-01-01,ASIA_PACIFIC,9,9187806.06,29.45,2541600.84,3089849.65,-100000,340000.0,612408.22,7897382.46,10684693.91,26.65,32.57,PROPHET
